#### Simulations (100)
# e #1
0.0,0.0
1.0,0.0
1.0,-4.0
2.0,-4.0
2.0,-8.0
3.0,-8.0
3.0,-12.0
4.0,-12.0
4.0,-16.0
5.0,-16.0
5.0,-20.0
6.0,-20.0
6.0,-6.0
7.0,-6.0
7.0,8.0
8.0,8.0
8.0,24.0
9.0,24.0
9.0,40.0
10.0,40.0
10.0,56.0
11.0,56.0
11.0,72.0
# e #2
0.0,0.0
1.0,0.0
1.0,-4.0
2.0,-4.0
2.0,-8.0
3.0,-8.0
3.0,-12.0
4.0,-12.0
4.0,-16.0
5.0,-16.0
5.0,-20.0
6.0,-20.0
6.0,-6.0
7.0,-6.0
7.0,8.0
8.0,8.0
8.0,24.0
9.0,24.0
9.0,40.0
10.0,40.0
10.0,56.0
11.0,56.0
11.0,72.0
# e #3
0.0,0.0
1.0,0.0
1.0,-4.0
2.0,-4.0
2.0,-8.0
3.0,-8.0
3.0,-12.0
4.0,-12.0
4.0,-16.0
5.0,-16.0
5.0,-20.0
6.0,-20.0
6.0,-6.0
7.0,-6.0
7.0,8.0
8.0,8.0
8.0,24.0
9.0,24.0
9.0,40.0
10.0,40.0
10.0,56.0
11.0,56.0
11.0,72.0
# e #4
0.0,0.0
1.0,0.0
1.0,-4.0
2.0,-4.0
2.0,-8.0
3.0,-8.0
3.0,-12.0
4.0,-12.0
4.0,-16.0
5.0,-16.0
5.0,-20.0
6.0,-20.0
6.0,-6.0
7.0,-6.0
7.0,8.0
8.0,8.0
8.0,24.0
9.0,24.0
9.0,40.0
10.0,40.0
10.0,56.0
11.0,56.0
11.0,72.0
# e #5
0.0,0.0
1.0,0.0
1.0,-4.0
2.0,-4.0
2.0,-8.0
3.0,-8.0
3.0,-12.0
4.0,-12.0
4.0,-16.0
5.0,-16.0
5.0,-20.0
6.0,-20.0
6.0,-6.0
7.0,-6.0
7.0,8.0
8.0,8.0
8.0,24.0
9.0,24.0
9.0,40.0
10.0,40.0
10.0,56.0
11.0,56.0
11.0,72.0
# e #6
0.0,0.0
1.0,0.0
1.0,-4.0
2.0,-4.0
2.0,-8.0
3.0,-8.0
3.0,-12.0
4.0,-12.0
4.0,-16.0
5.0,-16.0
5.0,-20.0
6.0,-20.0
6.0,-6.0
7.0,-6.0
7.0,8.0
8.0,8.0
8.0,24.0
9.0,24.0
9.0,40.0
10.0,40.0
10.0,56.0
11.0,56.0
11.0,72.0
# e #7
0.0,0.0
1.0,0.0
1.0,-4.0
2.0,-4.0
2.0,-8.0
3.0,-8.0
3.0,-12.0
4.0,-12.0
4.0,-16.0
5.0,-16.0
5.0,-20.0
6.0,-20.0
6.0,-6.0
7.0,-6.0
7.0,8.0
8.0,8.0
8.0,24.0
9.0,24.0
9.0,40.0
10.0,40.0
10.0,56.0
11.0,56.0
11.0,72.0
# e #8
0.0,0.0
1.0,0.0
1.0,-4.0
2.0,-4.0
2.0,-8.0
3.0,-8.0
3.0,-12.0
4.0,-12.0
4.0,-16.0
5.0,-16.0
5.0,-20.0
6.0,-20.0
6.0,-6.0
7.0,-6.0
7.0,8.0
8.0,8.0
8.0,24.0
9.0,24.0
9.0,40.0
10.0,40.0
10.0,56.0
11.0,56.0
11.0,72.0
# e #9
0.0,0.0
1.0,0.0
1.0,-4.0
2.0,-4.0
2.0,-8.0
3.0,-8.0
3.0,-12.0
4.0,-12.0
4.0,-16.0
5.0,-16.0
5.0,-20.0
6.0,-20.0
6.0,-6.0
7.0,-6.0
7.0,8.0
8.0,8.0
8.0,24.0
9.0,24.0
9.0,40.0
10.0,40.0
10.0,56.0
11.0,56.0
11.0,72.0
# e #10
0.0,0.0
1.0,0.0
1.0,-4.0
2.0,-4.0
2.0,-8.0
3.0,-8.0
3.0,-12.0
